Order_ID,Product_Category,Product_Price,Discount_Applied,Delivery_Time_Days,Customer_Type,Payment_Method,Customer_Return_Rate,Product_Rating,Returned,seller_id,marketplace_id,order_timestamp
ORD03705,Home,783.21,250.59,1,Returning,Wallet,0.15,4.9,0,S001,M001,2025-11-10
ORD03706,Grocery,1266.36,162.39,3,New,Wallet,0.21,3.4,0,S008,M002,2025-11-21
ORD03707,Grocery,649.53,157.41,7,Returning,COD,0.13,4.3,1,S008,M002,2025-10-30
ORD03708,Beauty,3526.39,866.53,5,New,Card,0.1,3.7,0,S009,M003,2025-10-09
ORD03709,Electronics,3391.78,864.04,5,New,Card,0.08,4.0,1,S009,M003,2025-11-21
ORD03710,Beauty,3645.94,445.01,2,Returning,Wallet,0.14,2.6,0,S010,M003,2025-09-29
ORD03711,Clothing,1123.68,314.89,6,New,Card,0.14,4.4,0,S007,M002,2025-09-09
ORD03712,Grocery,2142.81,294.27,3,Returning,Wallet,0.02,2.6,0,S007,M002,2025-11-10
ORD03713,Clothing,849.67,214.4,1,New,Wallet,0.03,2.8,0,S009,M003,2025-11-26
ORD03714,Footwear,2574.56,606.67,4,Returning,Card,0.02,3.1,0,S008,M002,2025-09-21
ORD03715,Beauty,3139.61,590.26,7,New,COD,0.2,4.6,0,S010,M003,2025-09-11
ORD03716,Clothing,1587.69,283.2,1,Returning,COD,0.11,4.3,0,S010,M003,2025-10-28
ORD03717,Clothing,3060.61,285.85,4,New,UPI,0.22,1.7,0,S002,M001,2025-10-25
ORD03718,Footwear,2115.25,701.55,4,New,Wallet,0.12,4.8,0,S007,M002,2025-09-06
ORD03719,Grocery,404.56,136.22,7,New,Wallet,0.2,3.4,0,S010,M003,2025-08-30
ORD03720,Clothing,4030.2,427.51,1,New,Wallet,0.07,2.5,1,S002,M001,2025-09-20
ORD03721,Electronics,3790.7,623.92,6,New,UPI,0.05,4.4,0,S001,M001,2025-09-05
ORD03722,Home,865.09,75.94,7,Returning,Card,0.03,4.6,0,S008,M002,2025-11-21
ORD03723,Home,2346.55,733.41,3,Returning,UPI,0.22,1.1,0,S009,M003,2025-10-19
ORD03724,Clothing,3571.68,908.22,6,New,Card,0.06,3.1,0,S008,M002,2025-10-03
ORD03725,Clothing,3776.71,751.43,4,Returning,COD,0.23,2.1,0,S008,M002,2025-09-29
ORD03726,Beauty,1001.18,172.76,7,New,Wallet,0.14,3.9,0,S009,M003,2025-09-27
ORD03727,Home,2130.99,397.32,6,Returning,Card,0.06,4.0,0,S005,M001,2025-11-20
ORD03728,Beauty,4310.3,314.46,5,Returning,UPI,0.14,4.7,0,S006,M002,2025-11-21
ORD03729,Footwear,1361.07,113.07,5,Returning,Wallet,0.23,1.8,0,S008,M002,2025-11-23
ORD03730,Home,4697.46,420.84,5,Returning,Card,0.21,3.0,0,S008,M002,2025-10-17
ORD03731,Electronics,4531.39,386.18,5,New,Wallet,0.16,3.3,0,S010,M003,2025-11-24
ORD03732,Grocery,207.68,56.7,3,Returning,UPI,0.24,4.2,0,S006,M002,2025-11-07
ORD03733,Grocery,4629.59,303.73,4,New,Card,0.12,2.7,0,S006,M002,2025-09-26
ORD03734,Grocery,4649.2,1240.35,1,Returning,Wallet,0.11,2.9,0,S004,M001,2025-10-15
ORD03735,Grocery,209.94,14.58,5,Returning,Card,0.13,4.1,1,S008,M002,2025-09-01
ORD03736,Home,4569.33,1352.34,7,Returning,Wallet,0.02,3.0,0,S007,M002,2025-09-13
ORD03737,Grocery,3055.83,1056.31,6,Returning,UPI,0.22,4.1,0,S009,M003,2025-10-29
ORD03738,Electronics,1352.68,291.01,3,Returning,COD,0.14,1.9,0,S010,M003,2025-10-07
ORD03739,Beauty,1511.77,285.89,7,New,Card,0.01,1.2,0,S006,M002,2025-11-21
ORD03740,Beauty,1569.3,264.86,3,New,COD,0.18,4.5,1,S006,M002,2025-10-20
ORD03741,Footwear,4909.11,751.25,4,New,UPI,0.17,1.4,0,S009,M003,2025-09-20
ORD03742,Electronics,2363.75,565.11,3,Returning,UPI,0.16,1.2,0,S010,M003,2025-09-29
ORD03743,Home,1478.03,298.15,5,New,Wallet,0.02,2.8,0,S001,M001,2025-09-01
ORD03744,Clothing,1207.94,92.21,7,New,UPI,0.11,2.7,0,S009,M003,2025-09-28
ORD03745,Electronics,3724.44,372.12,7,Returning,UPI,0.13,2.9,0,S008,M002,2025-10-03
ORD03746,Beauty,2742.34,537.21,7,New,UPI,0.11,4.6,0,S010,M003,2025-11-19
ORD03747,Grocery,1704.48,305.49,3,Returning,Card,0.21,1.7,0,S010,M003,2025-10-12
ORD03748,Beauty,4896.55,1052.98,1,New,UPI,0.24,2.1,0,S003,M001,2025-11-05
ORD03749,Footwear,4875.32,812.68,6,Returning,COD,0.19,3.6,0,S010,M003,2025-10-17
ORD03750,Grocery,1764.37,371.1,6,Returning,Wallet,0.05,2.0,0,S002,M001,2025-10-24
ORD03751,Electronics,1716.95,573.55,7,Returning,UPI,0.16,2.7,0,S007,M002,2025-11-21
ORD03752,Clothing,1767.35,339.61,4,New,COD,0.07,4.1,0,S003,M001,2025-09-25
ORD03753,Clothing,1181.52,116.9,6,New,COD,0.23,5.0,1,S009,M003,2025-10-11
ORD03754,Beauty,4677.23,318.55,7,New,COD,0.01,3.5,0,S006,M002,2025-11-06
ORD03755,Home,2216.34,734.24,3,Returning,Card,0.14,2.7,0,S005,M001,2025-10-28
ORD03756,Footwear,1288.77,98.35,6,New,UPI,0.07,2.1,0,S003,M001,2025-10-25
ORD03757,Electronics,825.58,94.87,2,Returning,Wallet,0.12,4.1,0,S010,M003,2025-10-22
ORD03758,Clothing,1590.65,123.57,3,Returning,Wallet,0.13,3.0,0,S007,M002,2025-10-07
ORD03759,Home,1175.74,340.58,3,New,Wallet,0.13,3.3,0,S002,M001,2025-10-13
ORD03760,Grocery,2794.38,630.57,5,New,UPI,0.22,2.9,0,S004,M001,2025-11-08
ORD03761,Footwear,4403.39,911.81,2,Returning,Card,0.21,4.5,0,S006,M002,2025-09-12
ORD03762,Home,320.83,39.79,7,Returning,COD,0.1,1.4,1,S007,M002,2025-10-12
ORD03763,Beauty,3467.03,797.5,6,Returning,COD,0.16,3.3,0,S010,M003,2025-09-10
ORD03764,Beauty,1622.99,382.47,6,New,Wallet,0.22,3.9,0,S001,M001,2025-10-15
ORD03765,Home,969.18,69.58,3,New,COD,0.24,4.5,1,S005,M001,2025-10-30
ORD03766,Footwear,4842.49,319.57,5,New,Card,0.17,3.8,0,S003,M001,2025-11-04
ORD03767,Grocery,2446.39,576.25,1,New,UPI,0.23,4.9,1,S008,M002,2025-11-21
ORD03768,Electronics,4954.82,1549.06,2,Returning,Card,0.05,1.9,0,S003,M001,2025-10-01
ORD03769,Footwear,572.29,112.07,7,Returning,UPI,0.21,1.3,0,S007,M002,2025-10-31
ORD03770,Electronics,4024.69,223.13,3,New,UPI,0.17,2.4,1,S001,M001,2025-10-30
ORD03771,Clothing,578.89,184.78,4,New,Card,0.16,4.7,0,S009,M003,2025-10-29
ORD03772,Footwear,1538.43,493.66,6,New,COD,0.11,1.5,0,S004,M001,2025-11-03
ORD03773,Beauty,1553.59,384.35,1,Returning,Wallet,0.05,1.2,1,S010,M003,2025-11-15
ORD03774,Footwear,4258.95,1399.26,7,Returning,Card,0.13,3.4,1,S002,M001,2025-09-17
ORD03775,Clothing,3451.25,531.25,6,New,Wallet,0.2,2.0,0,S006,M002,2025-10-29
ORD03776,Clothing,4342.8,305.58,2,New,Wallet,0.1,2.4,1,S008,M002,2025-10-24
ORD03777,Clothing,2109.59,515.88,2,Returning,Wallet,0.15,2.8,0,S010,M003,2025-09-14
ORD03778,Grocery,2559.88,377.78,1,Returning,Card,0.13,1.7,0,S005,M001,2025-09-18
ORD03779,Electronics,4233.16,1332.2,3,New,COD,0.06,4.7,1,S010,M003,2025-09-20
ORD03780,Clothing,2406.96,245.23,7,Returning,Card,0.15,2.3,0,S006,M002,2025-09-19
ORD03781,Beauty,531.56,153.05,6,Returning,COD,0.18,2.9,1,S006,M002,2025-09-01
ORD03782,Footwear,4053.74,1390.59,1,New,Wallet,0.21,2.1,0,S010,M003,2025-10-09
ORD03783,Beauty,2235.89,339.41,5,Returning,Wallet,0.2,3.6,0,S005,M001,2025-09-01
ORD03784,Footwear,2361.05,218.44,7,Returning,COD,0.2,2.4,0,S009,M003,2025-09-26
ORD03785,Electronics,1946.24,658.3,1,Returning,UPI,0.19,2.8,0,S010,M003,2025-10-19
ORD03786,Clothing,4823.36,1018.38,2,New,UPI,0.1,1.4,0,S003,M001,2025-09-16
ORD03787,Grocery,2206.89,498.27,3,Returning,Wallet,0.16,4.9,0,S008,M002,2025-11-25
ORD03788,Clothing,828.38,96.0,1,Returning,Wallet,0.25,1.4,0,S007,M002,2025-10-29
ORD03789,Beauty,926.04,317.95,5,Returning,UPI,0.24,3.5,0,S004,M001,2025-09-14
ORD03790,Clothing,3547.53,1147.65,7,Returning,UPI,0.03,1.3,0,S009,M003,2025-10-22
ORD03791,Grocery,3284.3,278.99,6,New,UPI,0.11,1.3,0,S004,M001,2025-10-31
ORD03792,Grocery,2921.23,624.54,2,New,COD,0.23,3.5,0,S005,M001,2025-10-21
ORD03793,Clothing,4287.44,1433.79,7,New,UPI,0.25,4.0,0,S007,M002,2025-10-13
ORD03794,Footwear,1998.01,296.12,5,New,UPI,0.09,2.8,1,S009,M003,2025-09-04
ORD03795,Grocery,2999.54,1001.44,1,New,COD,0.14,3.1,0,S010,M003,2025-10-20
ORD03796,Grocery,4172.93,286.21,6,New,COD,0.24,1.8,0,S006,M002,2025-10-20
ORD03797,Electronics,830.14,227.49,4,New,Wallet,0.11,4.2,0,S003,M001,2025-09-03
ORD03798,Home,4013.84,1333.17,5,New,UPI,0.03,2.7,0,S007,M002,2025-09-05
ORD03799,Beauty,3061.63,218.71,4,Returning,UPI,0.2,3.9,0,S009,M003,2025-09-27
ORD03800,Home,547.29,97.86,5,Returning,UPI,0.03,4.9,1,S006,M002,2025-11-04
ORD03801,Electronics,788.67,98.36,5,New,Wallet,0.17,1.8,0,S008,M002,2025-09-25
ORD03802,Beauty,2961.17,480.63,2,New,UPI,0.06,1.2,0,S004,M001,2025-08-30
ORD03803,Footwear,3714.0,967.24,4,New,Wallet,0.04,3.3,0,S008,M002,2025-10-14
ORD03804,Footwear,1775.38,363.38,5,Returning,Card,0.08,1.3,1,S010,M003,2025-09-27
ORD03805,Grocery,4457.51,1282.05,6,New,UPI,0.08,4.8,0,S004,M001,2025-11-22
ORD03806,Clothing,4610.28,314.68,3,New,COD,0.11,4.1,0,S009,M003,2025-10-21
ORD03807,Beauty,630.93,179.33,2,Returning,COD,0.17,2.2,0,S009,M003,2025-09-05
ORD03808,Beauty,3481.31,1197.94,5,Returning,COD,0.07,1.9,1,S005,M001,2025-08-31
ORD03809,Beauty,1643.78,528.18,3,Returning,UPI,0.14,2.5,0,S001,M001,2025-09-06
ORD03810,Beauty,4120.83,391.96,6,New,Card,0.17,3.2,0,S008,M002,2025-10-20
ORD03811,Clothing,3642.33,836.36,2,Returning,UPI,0.18,3.9,0,S009,M003,2025-11-21
ORD03812,Grocery,3230.35,1104.26,1,Returning,Card,0.24,4.8,0,S007,M002,2025-09-15
ORD03813,Electronics,1623.7,566.88,5,New,Wallet,0.24,1.7,1,S002,M001,2025-10-22
ORD03814,Footwear,1653.69,213.57,3,Returning,Card,0.06,4.0,0,S006,M002,2025-09-21
ORD03815,Beauty,1202.72,131.79,6,New,COD,0.17,1.2,0,S004,M001,2025-10-21
ORD03816,Footwear,4593.54,290.61,2,New,COD,0.05,3.4,0,S003,M001,2025-11-15
ORD03817,Footwear,4435.4,446.36,1,Returning,Card,0.16,3.5,0,S009,M003,2025-10-05
ORD03818,Footwear,3492.38,407.55,7,Returning,COD,0.07,4.7,0,S006,M002,2025-10-03
ORD03819,Beauty,2004.27,318.88,5,Returning,UPI,0.23,3.3,0,S010,M003,2025-11-16
ORD03820,Grocery,565.99,95.43,3,New,UPI,0.14,1.9,0,S010,M003,2025-09-10
ORD03821,Grocery,2269.51,747.6,6,New,UPI,0.14,4.1,0,S003,M001,2025-10-15
ORD03822,Home,1808.57,578.0,1,Returning,UPI,0.05,2.1,0,S006,M002,2025-11-11
ORD03823,Home,4036.1,587.76,3,Returning,UPI,0.16,3.2,0,S009,M003,2025-10-31
ORD03824,Electronics,1522.44,477.41,5,Returning,Card,0.21,2.2,0,S009,M003,2025-11-19
ORD03825,Grocery,3529.58,224.03,4,New,COD,0.16,1.5,0,S010,M003,2025-10-27
ORD03826,Electronics,2364.15,565.97,5,Returning,COD,0.2,2.8,1,S003,M001,2025-11-18
ORD03827,Home,4480.91,1442.84,3,New,UPI,0.19,2.4,0,S002,M001,2025-09-10
ORD03828,Electronics,2918.9,744.05,7,New,UPI,0.2,1.4,0,S004,M001,2025-10-16
ORD03829,Grocery,3692.66,380.98,7,Returning,Card,0.2,1.1,0,S001,M001,2025-09-11
ORD03830,Home,2209.53,234.46,3,New,COD,0.15,3.9,0,S007,M002,2025-11-06
ORD03831,Grocery,1974.87,279.83,6,Returning,UPI,0.12,3.6,1,S007,M002,2025-11-07
ORD03832,Grocery,3785.38,603.27,3,Returning,COD,0.12,3.2,0,S003,M001,2025-11-11
ORD03833,Home,1497.58,441.65,2,New,Wallet,0.19,1.7,1,S001,M001,2025-09-09
ORD03834,Electronics,2904.36,234.75,6,New,Wallet,0.17,3.2,0,S007,M002,2025-11-15
ORD03835,Electronics,1639.51,174.05,1,Returning,Wallet,0.16,1.2,0,S006,M002,2025-11-17
ORD03836,Footwear,476.64,116.27,5,New,Card,0.1,3.9,0,S006,M002,2025-11-18
ORD03837,Beauty,850.21,145.33,5,Returning,Card,0.19,2.6,0,S010,M003,2025-10-19
ORD03838,Electronics,4433.97,1130.48,1,Returning,Wallet,0.06,2.6,0,S008,M002,2025-09-14
ORD03839,Electronics,1774.13,380.23,2,New,Card,0.19,1.4,1,S002,M001,2025-10-27
ORD03840,Electronics,3806.25,1083.93,1,Returning,UPI,0.08,4.2,0,S008,M002,2025-10-15
ORD03841,Footwear,2008.51,199.14,1,Returning,Wallet,0.16,2.4,0,S009,M003,2025-11-27
ORD03842,Clothing,1547.68,508.08,2,Returning,Card,0.17,4.3,1,S010,M003,2025-11-08
ORD03843,Footwear,1466.51,150.37,4,New,COD,0.15,4.1,0,S007,M002,2025-11-19
ORD03844,Electronics,4062.87,603.11,4,New,COD,0.13,2.2,0,S010,M003,2025-11-15
ORD03845,Home,810.28,282.57,4,New,UPI,0.16,1.1,0,S010,M003,2025-09-24
ORD03846,Footwear,2838.01,506.72,6,Returning,Wallet,0.15,2.0,1,S010,M003,2025-11-21
ORD03847,Footwear,1977.74,495.84,5,Returning,Wallet,0.2,2.5,1,S010,M003,2025-11-25
ORD03848,Electronics,3143.04,708.49,7,New,Wallet,0.1,1.3,0,S009,M003,2025-09-02
ORD03849,Clothing,1748.21,415.68,6,Returning,COD,0.11,4.2,1,S005,M001,2025-09-11
ORD03850,Footwear,3537.81,1223.33,1,Returning,UPI,0.21,4.6,0,S010,M003,2025-11-15
ORD03851,Clothing,1274.42,125.28,7,Returning,Wallet,0.12,3.2,0,S009,M003,2025-11-23
ORD03852,Grocery,756.32,244.39,2,New,Card,0.18,3.8,1,S009,M003,2025-11-27
ORD03853,Beauty,831.52,119.03,4,Returning,COD,0.01,1.1,1,S009,M003,2025-10-08
ORD03854,Electronics,2844.32,663.21,2,Returning,Wallet,0.05,3.0,1,S005,M001,2025-10-18
ORD03855,Beauty,2898.31,286.71,1,Returning,Card,0.11,3.2,0,S009,M003,2025-11-10
ORD03856,Clothing,928.97,218.13,6,New,UPI,0.02,2.5,0,S010,M003,2025-11-06
ORD03857,Beauty,2472.23,856.01,6,New,Wallet,0.25,3.3,0,S005,M001,2025-11-24
ORD03858,Grocery,2804.55,600.54,6,New,Card,0.03,3.7,1,S010,M003,2025-11-10
ORD03859,Footwear,4494.05,1243.49,5,New,Card,0.09,2.9,0,S004,M001,2025-10-12
ORD03860,Grocery,3134.36,618.02,4,Returning,Wallet,0.22,3.4,1,S010,M003,2025-10-21
ORD03861,Footwear,4907.3,966.34,3,New,UPI,0.11,4.2,0,S006,M002,2025-10-24
ORD03862,Electronics,2207.26,486.83,6,New,Wallet,0.01,2.1,0,S007,M002,2025-09-29
ORD03863,Home,3825.26,703.73,5,Returning,Card,0.16,2.0,0,S007,M002,2025-09-07
ORD03864,Electronics,1396.15,450.09,2,Returning,Card,0.05,3.1,0,S010,M003,2025-10-27
ORD03865,Footwear,4095.45,808.63,7,Returning,Wallet,0.12,3.7,0,S005,M001,2025-11-09
ORD03866,Clothing,1399.72,214.89,2,Returning,Wallet,0.16,4.9,0,S003,M001,2025-10-03
ORD03867,Home,4843.22,1063.99,2,Returning,Wallet,0.11,2.0,0,S002,M001,2025-09-20
ORD03868,Home,3488.24,528.31,3,New,Card,0.04,4.1,1,S006,M002,2025-09-26
ORD03869,Beauty,2938.98,416.07,1,Returning,Wallet,0.07,1.5,1,S010,M003,2025-11-26
ORD03870,Footwear,834.34,133.56,2,New,Card,0.21,3.1,0,S003,M001,2025-09-02
ORD03871,Grocery,3300.12,509.65,6,Returning,Card,0.19,1.9,0,S009,M003,2025-10-25
ORD03872,Electronics,2599.43,648.81,4,New,UPI,0.04,3.2,0,S001,M001,2025-10-14
ORD03873,Electronics,3950.84,244.34,1,Returning,COD,0.16,2.0,0,S005,M001,2025-09-04
ORD03874,Clothing,2397.38,570.78,4,New,Card,0.21,4.3,0,S003,M001,2025-10-25
ORD03875,Clothing,3822.33,288.76,5,Returning,Wallet,0.15,4.2,0,S009,M003,2025-09-12
ORD03876,Footwear,1273.19,266.23,3,New,Wallet,0.17,2.9,0,S010,M003,2025-09-14
ORD03877,Electronics,2909.91,462.64,6,Returning,Card,0.05,2.7,0,S009,M003,2025-10-07
ORD03878,Home,3965.72,1330.61,5,New,COD,0.17,1.2,1,S001,M001,2025-09-21
ORD03879,Grocery,1870.58,156.13,2,New,UPI,0.15,3.7,0,S001,M001,2025-09-30
ORD03880,Footwear,2210.63,275.0,3,New,Wallet,0.18,3.4,0,S006,M002,2025-11-24
ORD03881,Beauty,2670.69,197.4,6,New,UPI,0.07,3.9,0,S006,M002,2025-09-06
ORD03882,Beauty,3367.28,322.64,4,Returning,COD,0.11,1.9,0,S009,M003,2025-09-07
ORD03883,Home,2754.22,210.23,2,New,COD,0.15,3.1,0,S004,M001,2025-11-22
ORD03884,Electronics,2288.66,642.78,6,New,Card,0.11,1.4,0,S005,M001,2025-10-31
ORD03885,Clothing,392.84,72.39,4,Returning,UPI,0.03,2.8,1,S006,M002,2025-10-03
ORD03886,Grocery,3815.4,292.28,4,New,UPI,0.08,4.2,0,S003,M001,2025-11-09
ORD03887,Footwear,3385.47,351.37,3,New,Wallet,0.06,2.7,0,S008,M002,2025-10-28
ORD03888,Clothing,3814.88,654.1,4,Returning,Card,0.01,4.9,0,S009,M003,2025-10-18
ORD03889,Footwear,772.61,77.71,7,Returning,UPI,0.23,4.6,1,S009,M003,2025-09-04
ORD03890,Footwear,516.78,106.98,2,New,COD,0.12,1.6,0,S004,M001,2025-09-19
ORD03891,Home,277.7,19.65,6,Returning,COD,0.06,3.9,1,S009,M003,2025-09-07
ORD03892,Electronics,279.17,87.42,1,New,Card,0.08,2.4,1,S009,M003,2025-09-09
ORD03893,Footwear,3735.01,266.07,1,New,Wallet,0.05,2.6,0,S006,M002,2025-10-13
ORD03894,Electronics,2194.06,633.35,1,Returning,COD,0.04,4.7,0,S001,M001,2025-11-18
ORD03895,Beauty,615.85,198.33,2,Returning,Card,0.05,4.8,0,S004,M001,2025-09-12
ORD03896,Clothing,4212.44,367.49,5,New,Card,0.22,3.2,1,S006,M002,2025-11-18
ORD03897,Grocery,4321.16,1266.23,1,New,UPI,0.1,3.8,0,S005,M001,2025-10-15
ORD03898,Electronics,4601.18,1155.66,3,Returning,Wallet,0.08,4.9,0,S004,M001,2025-09-22
ORD03899,Electronics,4830.65,1355.68,6,New,COD,0.11,1.1,0,S007,M002,2025-09-15
ORD03900,Home,4392.04,559.52,2,New,Wallet,0.16,2.1,0,S009,M003,2025-09-30
ORD03901,Footwear,2327.23,454.41,6,New,UPI,0.2,2.1,1,S002,M001,2025-11-10
ORD03902,Electronics,4231.75,1266.9,5,Returning,Wallet,0.12,2.4,0,S010,M003,2025-11-27
ORD03903,Electronics,742.95,219.72,2,New,COD,0.13,1.9,0,S006,M002,2025-11-08
ORD03904,Clothing,2606.45,896.8,5,New,Wallet,0.24,1.3,0,S002,M001,2025-09-23
ORD03905,Electronics,271.21,52.59,4,Returning,Wallet,0.18,2.8,1,S010,M003,2025-09-03
ORD03906,Home,839.13,215.22,7,Returning,Card,0.24,3.2,0,S008,M002,2025-09-28
ORD03907,Footwear,559.55,72.27,1,Returning,COD,0.2,4.0,0,S007,M002,2025-09-13
ORD03908,Grocery,1659.01,139.76,7,New,Card,0.13,1.6,1,S005,M001,2025-09-09
ORD03909,Home,1044.55,324.15,7,Returning,COD,0.24,4.5,0,S002,M001,2025-10-12
ORD03910,Footwear,3309.85,1139.69,6,Returning,Card,0.02,2.4,0,S003,M001,2025-10-31
ORD03911,Grocery,530.45,133.91,1,New,Wallet,0.23,2.8,0,S002,M001,2025-10-13
ORD03912,Beauty,4946.09,1171.94,1,Returning,Card,0.23,2.1,1,S008,M002,2025-09-29
ORD03913,Beauty,336.33,114.27,5,Returning,UPI,0.14,1.3,1,S007,M002,2025-09-17
ORD03914,Grocery,3491.98,984.09,7,New,Card,0.01,1.7,1,S001,M001,2025-10-30
ORD03915,Footwear,672.74,228.3,7,Returning,UPI,0.21,2.9,0,S003,M001,2025-09-26
ORD03916,Grocery,2402.02,258.04,2,New,UPI,0.1,3.2,1,S009,M003,2025-11-10
ORD03917,Grocery,2578.36,420.87,2,Returning,UPI,0.13,4.4,0,S008,M002,2025-10-09
ORD03918,Electronics,4662.8,602.53,6,Returning,UPI,0.19,2.7,1,S002,M001,2025-09-02
ORD03919,Grocery,3884.87,1022.3,1,New,Wallet,0.11,4.5,0,S001,M001,2025-11-10
ORD03920,Beauty,2932.26,492.39,4,Returning,COD,0.12,3.1,1,S007,M002,2025-10-25
ORD03921,Clothing,1676.51,574.88,2,Returning,Wallet,0.07,1.3,0,S006,M002,2025-10-02
ORD03922,Clothing,366.27,49.33,6,Returning,Wallet,0.13,3.6,0,S004,M001,2025-11-02
ORD03923,Footwear,4325.4,1263.89,5,Returning,Wallet,0.17,2.0,0,S010,M003,2025-10-19
ORD03924,Beauty,935.01,239.7,3,Returning,Card,0.05,1.0,0,S009,M003,2025-10-26
ORD03925,Clothing,4220.09,1207.99,3,Returning,UPI,0.15,3.6,0,S003,M001,2025-10-16
ORD03926,Beauty,576.2,174.6,1,New,Wallet,0.24,4.6,0,S006,M002,2025-10-26
ORD03927,Grocery,4062.19,1368.84,4,Returning,Card,0.24,3.1,1,S010,M003,2025-10-04
ORD03928,Electronics,3460.02,1146.02,7,Returning,COD,0.02,4.2,1,S009,M003,2025-11-04
ORD03929,Grocery,4655.88,1532.19,3,Returning,UPI,0.16,2.7,0,S009,M003,2025-09-24
ORD03930,Electronics,1683.07,166.01,4,Returning,COD,0.13,3.4,0,S008,M002,2025-10-06
ORD03931,Footwear,2026.95,704.05,2,New,UPI,0.09,2.1,0,S008,M002,2025-10-28
ORD03932,Home,1333.05,177.66,7,New,Card,0.14,3.1,0,S004,M001,2025-09-15
ORD03933,Home,4145.36,212.35,5,Returning,UPI,0.22,1.2,1,S004,M001,2025-09-15
ORD03934,Footwear,4612.58,1259.99,4,Returning,UPI,0.08,2.2,1,S010,M003,2025-09-02
ORD03935,Footwear,2380.8,315.18,6,New,UPI,0.02,4.8,0,S008,M002,2025-09-04
ORD03936,Clothing,2718.49,904.87,5,Returning,Wallet,0.01,3.1,0,S009,M003,2025-09-04
ORD03937,Footwear,475.63,33.3,2,Returning,UPI,0.03,3.9,0,S007,M002,2025-10-18
ORD03938,Electronics,4665.86,992.61,2,Returning,COD,0.03,4.9,0,S010,M003,2025-10-29
ORD03939,Grocery,4922.63,1156.33,6,New,Card,0.08,2.2,0,S007,M002,2025-09-20
ORD03940,Grocery,3876.74,1303.43,6,Returning,UPI,0.02,1.3,0,S007,M002,2025-09-06
ORD03941,Home,3652.88,499.92,5,New,Wallet,0.17,2.4,0,S006,M002,2025-10-25
ORD03942,Electronics,1997.46,459.02,2,New,Card,0.25,4.4,0,S007,M002,2025-11-21
ORD03943,Grocery,3566.51,1142.28,6,Returning,Card,0.14,1.3,0,S003,M001,2025-11-17
ORD03944,Clothing,4241.28,1255.11,5,Returning,COD,0.08,3.2,1,S009,M003,2025-09-05
ORD03945,Electronics,2458.07,374.57,6,Returning,Wallet,0.25,5.0,0,S001,M001,2025-11-19
ORD03946,Footwear,4032.96,218.53,2,New,COD,0.13,1.2,0,S007,M002,2025-09-25
ORD03947,Home,2048.54,247.65,3,New,UPI,0.08,3.3,0,S003,M001,2025-09-09
ORD03948,Footwear,267.98,71.03,3,New,Card,0.05,2.6,0,S008,M002,2025-11-18
ORD03949,Grocery,2262.13,727.19,4,Returning,Card,0.24,2.7,0,S009,M003,2025-10-29
ORD03950,Home,3707.25,663.05,6,New,UPI,0.2,2.8,0,S008,M002,2025-10-10
ORD03951,Footwear,2995.37,173.75,5,Returning,Card,0.04,1.2,0,S002,M001,2025-09-09
ORD03952,Clothing,2484.65,621.98,5,New,COD,0.24,4.2,0,S007,M002,2025-11-11
ORD03953,Footwear,1396.09,292.55,3,New,Card,0.17,1.2,1,S003,M001,2025-11-08
ORD03954,Beauty,4052.98,336.3,7,New,COD,0.11,3.0,1,S001,M001,2025-10-01
ORD03955,Grocery,2739.54,529.81,1,Returning,Card,0.07,1.7,0,S007,M002,2025-09-27
ORD03956,Footwear,1132.42,129.79,3,New,UPI,0.12,3.2,0,S002,M001,2025-10-15
ORD03957,Clothing,1332.16,431.2,7,New,Card,0.23,2.5,1,S007,M002,2025-09-24
ORD03958,Home,4839.39,470.84,3,Returning,Wallet,0.18,1.8,0,S009,M003,2025-09-15
ORD03959,Electronics,699.27,140.72,5,New,COD,0.15,4.6,1,S001,M001,2025-10-07
ORD03960,Home,380.87,68.82,6,New,COD,0.07,3.8,0,S001,M001,2025-08-31
ORD03961,Grocery,525.63,158.47,4,Returning,Wallet,0.2,1.4,0,S007,M002,2025-09-22
ORD03962,Grocery,4136.34,926.3,5,New,COD,0.21,3.3,1,S003,M001,2025-11-17
ORD03963,Beauty,4929.77,356.76,3,Returning,UPI,0.1,2.5,1,S004,M001,2025-09-12
ORD03964,Footwear,2218.07,123.04,2,Returning,Card,0.16,3.2,1,S003,M001,2025-11-13
ORD03965,Electronics,3924.21,327.07,4,New,Wallet,0.09,4.9,0,S010,M003,2025-10-09
ORD03966,Grocery,4175.88,945.1,1,New,Wallet,0.19,1.3,0,S007,M002,2025-10-19
ORD03967,Footwear,1843.22,391.5,7,New,UPI,0.09,1.5,0,S010,M003,2025-09-30
ORD03968,Clothing,4222.04,1123.6,2,Returning,UPI,0.02,2.2,0,S009,M003,2025-10-02
ORD03969,Beauty,4973.01,814.23,1,Returning,COD,0.16,3.5,0,S009,M003,2025-11-09
ORD03970,Clothing,4395.75,469.2,5,Returning,COD,0.24,2.2,0,S009,M003,2025-11-20
ORD03971,Beauty,1651.57,428.02,3,Returning,COD,0.09,3.3,0,S008,M002,2025-11-01
ORD03972,Grocery,574.02,58.79,5,New,Wallet,0.02,1.7,0,S006,M002,2025-09-25
ORD03973,Grocery,2917.75,651.83,6,New,Wallet,0.02,4.6,0,S004,M001,2025-09-16
